Guided mode log DATA time.struct_time(tm_year=2016, tm_mon=6, tm_mday=6, tm_hour=21, tm_min=38, tm_sec=1, tm_wday=0, tm_yday=158, tm_isdst=0)
time	 RC5VAL	 yaw_angle	 objposx	 objposy	 RC7VAL	 vx	 vy	 gain	 size	 roll	 pitch	 RC6VAL
1465249439.083816	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.496393	-0.044268	1400.000000
1465249439.605988	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.496740	-0.049200	1400.000000
1465249440.160264	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.498490	-0.048740	1400.000000
1465249440.655783	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.500084	-0.050761	1400.000000
1465249441.227472	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.501477	-0.051033	1400.000000
1465249441.749676	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.501446	-0.050249	1400.000000
1465249442.292589	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.501278	-0.047775	1400.000000
1465249442.770015	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.501645	-0.048222	1400.000000
1465249443.896212	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.505517	-0.043673	1400.000000
1465249445.035556	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.503043	-0.040131	1400.000000
1465249445.827697	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.500725	-0.042925	1400.000000
1465249446.338080	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.506445	-0.039423	1400.000000
1465249446.895364	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.512106	-0.039275	1400.000000
1465249447.436739	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.509080	-0.037228	1400.000000
1465249448.046628	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.506066	-0.032454	1400.000000
1465249448.587349	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.514516	-0.032251	1400.000000
1465249449.093274	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.527153	-0.048404	1400.000000
1465249449.639756	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.522639	-0.044872	1400.000000
1465249450.164367	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.526599	-0.035453	1400.000000
1465249450.782473	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.525202	-0.029210	1400.000000
1465249451.316452	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.524997	-0.022601	1400.000000
1465249451.861402	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.525446	-0.023487	1400.000000
1465249452.386539	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.526460	-0.023893	1400.000000
1465249452.962825	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.528113	-0.026479	1400.000000
1465249453.538458	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.532907	-0.026702	1400.000000
1465249454.040665	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.530251	-0.024822	1400.000000
1465249454.603628	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.533734	-0.024263	1400.000000
1465249455.222647	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.532011	-0.022450	1400.000000
1465249456.411260	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.529432	-0.020813	1400.000000
1465249457.712423	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.529183	-0.017653	1400.000000
1465249458.299546	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.531416	-0.016664	1400.000000
1465249458.897278	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.535964	-0.015218	1400.000000
1465249459.457125	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.545223	-0.004630	1400.000000
1465249459.971387	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.522999	-0.006233	1400.000000
1465249460.535287	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.530079	-0.006547	1400.000000
1465249461.035494	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.521258	-0.003059	1400.000000
1465249461.591642	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.525330	-0.001353	1400.000000
1465249462.111198	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.518095	0.001104	1400.000000
1465249462.686811	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.534069	0.014240	1400.000000
1465249463.227114	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.535362	0.010356	1400.000000
1465249463.757299	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.539101	0.010225	1400.000000
1465249464.284874	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.534803	0.005830	1400.000000
1465249464.785211	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.526679	0.021620	1400.000000
1465249465.383740	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.535405	0.027128	1400.000000
1465249465.903165	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.544715	0.025874	1400.000000
1465249466.474014	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.547377	0.031475	1400.000000
1465249467.104048	1400.000000	0.889731	484.329102	153.374115	1400.000000	0.400000	-0.400000	0.400000	6.476565	-1.546745	0.031831	1400.000000
1465249467.824941	1400.000000	0.890828	475.996094	157.108078	1400.000000	-0.400000	0.400000	0.400000	7.025290	-1.548057	0.031010	1400.000000
1465249469.357613	1400.000000	0.897129	629.465942	324.663025	1400.000000	-0.400000	0.400000	0.400000	7.708732	-1.555272	0.032371	1400.000000
1465249470.593975	1400.000000	0.893287	632.435242	328.704651	1400.000000	0.400000	-0.400000	0.400000	6.486891	-1.551022	0.032085	1400.000000
1465249471.112955	1400.000000	0.891570	631.568726	327.986023	1400.000000	0.400000	-0.400000	0.400000	11.106596	-1.548449	0.029866	1400.000000
1465249471.730829	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.545508	0.032745	1400.000000
1465249472.471855	1400.000000	0.890927	624.859680	323.275330	1400.000000	-0.400000	0.400000	0.400000	18.310907	-1.544527	0.031257	1400.000000
1465249473.059881	1400.000000	0.887906	634.033447	322.900940	1400.000000	-0.400000	0.400000	0.400000	7.901008	-1.539075	0.031168	1400.000000
1465249473.645231	1400.000000	0.883694	633.618103	326.222961	1400.000000	0.400000	-0.400000	0.400000	5.439530	-1.534126	0.024177	1400.000000
1465249474.340713	1400.000000	0.857688	633.272278	320.863434	1400.000000	0.400000	-0.400000	0.400000	8.051013	-1.524285	0.022137	1400.000000
1465249474.852134	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.497477	0.003522	1400.000000
1465249475.539945	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.478018	-0.001084	1400.000000
1465249476.208461	1400.000000	0.833237	525.264709	143.619507	1400.000000	0.400000	-0.400000	0.400000	7.394739	-1.469255	0.000005	1400.000000
1465249476.800868	1400.000000	0.879785	558.746155	122.476921	1400.000000	-0.400000	0.400000	0.400000	6.920382	-1.468763	0.009322	1400.000000
1465249477.383256	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.466463	0.007122	1400.000000
1465249478.073220	1400.000000	0.882248	604.680847	85.899368	1400.000000	-0.400000	0.400000	0.400000	6.358398	-1.461210	0.011513	1400.000000
1465249478.617445	1400.000000	0.905296	571.642944	86.724594	1400.000000	0.400000	-0.400000	0.400000	8.778542	-1.461343	0.024668	1400.000000
