Guided mode log DATA time.struct_time(tm_year=2016, tm_mon=6, tm_mday=6, tm_hour=21, tm_min=31, tm_sec=32, tm_wday=0, tm_yday=158, tm_isdst=0)
time	 RC5VAL	 yaw_angle	 objposx	 objposy	 RC7VAL	 vx	 vy	 gain	 size	 roll	 pitch	 RC6VAL
1465248731.590844	1400.000000	0.133633	425.829742	359.505981	1400.000000	-0.400000	-0.400000	0.400000	5.508627	-1.622960	-0.053797	1400.000000
1465248732.285191	1400.000000	0.183163	481.567474	400.489441	1400.000000	-0.400000	-0.400000	0.400000	6.404441	-1.603512	-0.066054	1400.000000
1465248732.846877	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.608778	-0.077820	1400.000000
1465248733.797300	1400.000000	0.270491	469.425781	470.630157	1400.000000	0.400000	0.400000	0.400000	5.386684	-1.614751	-0.091019	1400.000000
1465248735.098425	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.621044	-0.093925	1400.000000
1465248736.294043	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.646172	-0.090176	1400.000000
1465248736.878522	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.645463	-0.078047	1400.000000
1465248737.457916	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.658645	-0.060718	1400.000000
1465248738.235889	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.686209	-0.062438	1400.000000
1465248738.753099	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.513151	-0.098851	1400.000000
1465248739.316273	1400.000000	0.455148	436.335693	463.931427	1400.000000	0.400000	0.400000	0.400000	5.311715	-1.360855	-0.086245	1400.000000
1465248740.079838	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.388874	-0.076735	1400.000000
1465248740.667949	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.405010	-0.063683	1400.000000
1465248741.224540	1400.000000	0.569185	574.930054	383.876556	1400.000000	0.400000	0.400000	0.400000	5.692710	-1.419150	-0.061686	1400.000000
1465248741.846388	1400.000000	0.573933	590.502197	284.245850	1400.000000	-0.400000	-0.400000	0.400000	8.615858	-1.413706	-0.061356	1400.000000
1465248742.498402	1400.000000	0.584090	534.328552	282.850952	1400.000000	-0.400000	-0.400000	0.400000	6.871312	-1.375871	-0.064714	1400.000000
1465248743.025445	1400.000000	0.507163	509.160309	290.794708	1400.000000	-0.400000	0.400000	0.400000	7.436453	-1.636032	-0.148006	1400.000000
1465248743.704455	1400.000000	0.431864	503.204681	281.302917	1400.000000	0.400000	0.400000	0.400000	7.919720	-1.607695	-0.134218	1400.000000
1465248744.339766	1400.000000	0.440125	456.778809	350.192352	1400.000000	0.400000	-0.400000	0.400000	13.778714	-1.581515	-0.118343	1400.000000
1465248744.906228	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.575441	-0.115920	1400.000000
1465248745.650159	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.566805	-0.117742	1400.000000
1465248746.944088	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.454722	-0.186325	1400.000000
1465248748.368932	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.548861	-0.227626	1400.000000
1465248748.868007	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.585575	-0.236298	1400.000000
1465248749.449469	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.539610	-0.194022	1400.000000
1465248750.002399	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.537510	-0.199542	1400.000000
1465248750.577233	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.500897	-0.222515	1400.000000
1465248751.103955	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.541541	-0.089046	1400.000000
1465248751.692017	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.517575	0.087144	1400.000000
1465248752.399794	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.750136	0.003501	1400.000000
1465248752.948271	1400.000000	0.763565	528.192017	439.500000	1400.000000	-0.400000	-0.400000	0.400000	18.349564	-1.741618	-0.150619	1400.000000
1465248753.607573	1400.000000	0.686510	290.556030	391.411652	1400.000000	0.400000	-0.400000	0.400000	17.690191	-1.730816	-0.149849	1400.000000
1465248754.267254	1400.000000	0.645763	298.550873	86.063156	1400.000000	0.400000	-0.400000	0.400000	8.500903	-1.636428	-0.084721	1400.000000
1465248754.849437	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.673365	-0.059535	1400.000000
1465248755.418360	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.604208	-0.050334	1400.000000
1465248756.196835	1400.000000	0.584194	332.415588	424.452393	1400.000000	-0.400000	0.400000	0.400000	5.148727	-1.571066	-0.047204	1400.000000
1465248756.751452	1400.000000	0.552523	383.274323	462.685791	1400.000000	-0.400000	-0.400000	0.400000	12.865471	-1.569110	-0.036780	1400.000000
1465248757.517323	1400.000000	0.521198	381.550201	384.347229	1400.000000	0.400000	-0.400000	0.400000	11.482583	-1.577898	-0.054427	1400.000000
1465248758.699822	1400.000000	0.509392	406.195648	435.833344	1400.000000	0.400000	0.400000	0.400000	5.033097	-1.483096	-0.046156	1400.000000
1465248760.096152	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.328138	-0.038405	1400.000000
1465248760.804082	1400.000000	0.412500	470.711243	452.339691	1400.000000	-0.400000	0.400000	0.400000	5.435712	-1.347885	-0.048868	1400.000000
1465248761.298649	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.346720	-0.063901	1400.000000
1465248762.011196	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.348470	-0.074450	1400.000000
1465248762.686686	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.350102	-0.080117	1400.000000
1465248763.272936	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.356354	-0.078399	1400.000000
1465248763.789894	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.361170	-0.077622	1400.000000
1465248764.385192	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.364825	-0.074469	1400.000000
1465248764.918783	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.363253	-0.073951	1400.000000
1465248765.436853	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.369712	-0.069132	1400.000000
1465248765.970977	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.370018	-0.067530	1400.000000
1465248766.566428	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.375939	-0.068869	1400.000000
1465248767.139873	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.377549	-0.068773	1400.000000
1465248767.663231	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.381769	-0.064838	1400.000000
1465248768.267982	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.390002	-0.057710	1400.000000
1465248768.786517	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.393903	-0.055503	1400.000000
1465248769.315829	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.402464	-0.054055	1400.000000
1465248769.923326	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.406109	-0.048923	1400.000000
1465248771.401670	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.408265	-0.039348	1400.000000
1465248772.540702	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.411251	-0.041265	1400.000000
1465248773.085326	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.426345	-0.046482	1400.000000
1465248773.628108	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.429462	-0.042536	1400.000000
1465248774.357454	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.422698	-0.035486	1400.000000
1465248774.912714	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.427635	-0.031436	1400.000000
1465248775.584640	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.435883	-0.029998	1400.000000
1465248776.232109	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.436076	-0.026419	1400.000000
1465248776.797694	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.439880	-0.018408	1400.000000
1465248777.361789	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.437831	-0.017401	1400.000000
1465248778.076026	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.431333	-0.012452	1400.000000
1465248778.717667	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.421972	-0.017647	1400.000000
1465248779.253152	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.431792	-0.019340	1400.000000
1465248779.812438	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.434013	-0.040252	1400.000000
1465248780.459251	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.438093	-0.036824	1400.000000
1465248781.074445	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.437194	-0.047131	1400.000000
1465248781.669389	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.437756	-0.029991	1400.000000
1465248783.021442	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.443761	-0.021301	1400.000000
1465248784.492710	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.461013	-0.032817	1400.000000
1465248785.009768	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.485366	-0.033229	1400.000000
1465248785.567120	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.469428	-0.010674	1400.000000
1465248786.277227	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.467026	-0.014190	1400.000000
1465248786.875641	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.469031	-0.021314	1400.000000
1465248787.480653	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.480145	-0.027283	1400.000000
1465248788.163861	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.480897	-0.028226	1400.000000
1465248788.676371	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.483369	-0.030709	1400.000000
1465248789.178304	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.485163	-0.031892	1400.000000
1465248789.762549	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.482343	-0.032225	1400.000000
1465248790.439196	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.479984	-0.028188	1400.000000
1465248790.998176	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.483567	-0.035000	1400.000000
1465248791.518780	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.486230	-0.033704	1400.000000
1465248792.226675	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.484058	-0.040040	1400.000000
1465248792.744543	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.485813	-0.044904	1400.000000
1465248793.310161	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.483893	-0.042599	1400.000000
1465248793.985009	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.485798	-0.039573	1400.000000
1465248794.897484	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.489214	-0.037436	1400.000000
1465248796.444034	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.489675	-0.035608	1400.000000
1465248797.247030	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.504035	-0.034157	1400.000000
1465248797.910282	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.546208	-0.022707	1400.000000
1465248798.452300	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.548701	-0.025462	1400.000000
1465248798.981884	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.538135	-0.029627	1400.000000
1465248799.513164	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.542010	-0.031429	1400.000000
1465248800.261940	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.542289	-0.030114	1400.000000
1465248800.868346	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.520936	-0.016516	1400.000000
1465248801.557428	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.515214	-0.064361	1400.000000
1465248802.230487	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.550295	-0.038410	1400.000000
1465248802.718904	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.774436	-0.001891	1400.000000
1465248803.264974	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.843540	0.143701	1400.000000
1465248803.970890	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.010382	0.215684	1400.000000
1465248804.543800	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.078754	-0.378653	1400.000000
1465248805.086296	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.099656	-0.068974	1400.000000
1465248805.815342	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.873211	0.001497	1400.000000
1465248806.338777	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.675018	-0.001960	1400.000000
1465248807.703596	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.802061	-0.018561	1400.000000
1465248809.039050	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.890592	-0.002990	1400.000000
1465248809.636979	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.873566	0.017510	1400.000000
1465248810.390075	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.868915	0.022259	1400.000000
1465248810.930632	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.867666	0.021669	1400.000000
1465248811.506816	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.868045	0.018211	1400.000000
1465248812.218234	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.869035	0.016562	1400.000000
1465248812.726843	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.872173	0.010772	1400.000000
1465248813.279404	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.872993	0.008844	1400.000000
1465248813.999664	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.874726	0.006428	1400.000000
1465248814.588999	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.877118	0.002571	1400.000000
1465248815.094874	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.876466	0.001349	1400.000000
1465248815.901222	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.877436	-0.000746	1400.000000
1465248816.470674	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.877783	-0.002366	1400.000000
1465248817.247174	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.876729	-0.003918	1400.000000
1465248817.734048	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.876802	-0.005037	1400.000000
1465248818.253610	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.875270	-0.007170	1400.000000
1465248818.807183	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.874848	-0.007561	1400.000000
1465248819.977046	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.874588	-0.009024	1400.000000
1465248821.182577	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.873673	-0.010795	1400.000000
1465248821.779576	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.873163	-0.013125	1400.000000
1465248822.365557	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.872472	-0.014546	1400.000000
1465248822.933832	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.872396	-0.014735	1400.000000
1465248823.487203	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.871872	-0.016131	1400.000000
1465248824.059422	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.871886	-0.016576	1400.000000
